TIMESTAMP	BYTES	TYPE	IP_SRC	URL	CATEGORIES	USER	USER_AGENT	REFERRER	METHOD	ACTION	RESULT_CODE	DOMAIN
continuous	continuous	discrete	string	string	string	string	string	string	string	string	string	string
		class	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
1464309903.0	3994.0		192.168.0.40	tcp://r20swj13mr.microsoft.com:443/	Whitelist_Enterprise;Technology/Internet	user_1168	Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko	-	CONNECT	OBSERVED	200	
1464314046.0	1110.0		192.168.0.118	http://www.microsoft.com/pkiops/crl/MicSecSerCA2011_2011-10-18.crl	Whitelist_Enterprise;Technology/Internet	user_1620	Microsoft-CryptoAPI/6.1	-	GET	OBSERVED	304	
1464314135.0	4154.0		192.168.0.118	tcp://r20swj13mr.microsoft.com:443/	Whitelist_Enterprise;Technology/Internet	user_1620	Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko	-	CONNECT	OBSERVED	200	
1464331564.0	3994.0		192.168.0.40	tcp://r20swj13mr.microsoft.com:443/	Whitelist_Enterprise;Technology/Internet	user_1168	Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko	-	CONNECT	OBSERVED	200	
1464333477.0	567.0		192.168.0.222	http://www.velo.toulouse.fr/var/pam/storage/images/toulouse/banniere-photos-abo.-100-en-ligne/velotoulouse_affiche-pour-mupi-sur-platine.png/166254-4-fre-FR/VelOToulouse_affiche-pour-MUPI-sur-platine.png_visuel_city.png	Whitelist_Enterprise;Business/Economy	user_788	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.velo.toulouse.fr/	GET	OBSERVED	200	
1464333665.0	496.0		192.168.0.57	http://www.2rouesvertes.fr/images/toulouse_annuaire.jpg	Vehicles	user_1073	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.2rouesvertes.fr/	GET	OBSERVED	304	
1464333879.0	676.0		192.168.0.13	http://www.velo.toulouse.fr/var/pam/storage/images/toulouse/banniere-photos-abo.-100-en-ligne/velotoulouse_affiche-pour-mupi-sur-platine.png/166254-4-fre-FR/VelOToulouse_affiche-pour-MUPI-sur-platine.png_visuel_city.png	Whitelist_Enterprise;Business/Economy	user_730	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36	http://www.velo.toulouse.fr/Magazine/Les-dossiers/La-nouvelle-carte-des-itineraires-cyclables-2013-2014	GET	OBSERVED	200	
1464334623.0	3463.0	ATTACK	192.168.0.230	http://www.windowssoft.de/	Technology/Internet	user_1520	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	-	GET	OBSERVED	304	
