TIMESTAMP	BYTES	TYPE	IP_SRC	URL	CATEGORIES	USER	USER_AGENT	REFERRER	METHOD	ACTION	RESULT_CODE	DOMAIN
1463985914.0	4342.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Liste_de_resultats&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/recherche.html?pageIndex=1&sortPropertyName=ReleaseDate&sortDirection=Descending&searchTypeID=1&typeGroupCategoryID=4&transactionId=3&localityIds=101-14281&typeGroupIds=28	GET	OBSERVED	200	
1463985916.0	1329.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Liste_de_resultats&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/vente/toulouse-31/b-maison/loc-101-14281.html	GET	OBSERVED	200	
1463985930.0	1194.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Liste_de_resultats&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/vente/toulouse-31/b-maison/loc-101-14281.html	GET	OBSERVED	200	
1463985957.0	1336.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Liste_de_resultats&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/recherche.html?pageIndex=1&sortPropertyName=Price&sortDirection=Descending&searchTypeID=1&typeGroupCategoryID=1&transactionId=1&localityIds=101-14281&typeGroupIds=2&maximumPrice=220000	GET	OBSERVED	200	
1463985981.0	1279.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Fiche_detaillee&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-Gar	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/vente/toulouse-31/b-maison/3-pieces/loc-101-14281/fd-12040803.html	GET	OBSERVED	200	
1463985994.0	1336.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Liste_de_resultats&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/recherche.html?pageIndex=1&sortPropertyName=Price&sortDirection=Descending&searchTypeID=1&typeGroupCategoryID=1&transactionId=1&localityIds=101-14281&typeGroupIds=2&maximumPrice=220000	GET	OBSERVED	200	
1463985995.0	1194.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Liste_de_resultats&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-	Reference	user_170	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/vente/toulouse-31/b-maison/loc-101-14281.html	GET	DENIED	407	
1463985995.0	4215.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Liste_de_resultats&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/vente/toulouse-31/b-maison/loc-101-14281.html	GET	OBSERVED	200	
1463985998.0	1336.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Liste_de_resultats&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/recherche.html?pageIndex=1&sortPropertyName=Price&sortDirection=Descending&searchTypeID=1&typeGroupCategoryID=1&transactionId=1&localityIds=101-14281&typeGroupIds=2&maximumPrice=220000	GET	OBSERVED	200	
1463986025.0	1282.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Fiche_detaillee&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-Gar	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/vente/toulouse-31/b-maison/4-pieces/loc-101-14281/fd-12351530.html	GET	OBSERVED	200	
1463986040.0	1336.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Liste_de_resultats&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-	Reference	user_170	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/recherche.html?pageIndex=1&sortPropertyName=Price&sortDirection=Descending&searchTypeID=1&typeGroupCategoryID=1&transactionId=1&localityIds=101-14281&typeGroupIds=2&maximumPrice=220000	GET	DENIED	407	
1463986040.0	4357.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Liste_de_resultats&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/recherche.html?pageIndex=1&sortPropertyName=Price&sortDirection=Descending&searchTypeID=1&typeGroupCategoryID=1&transactionId=1&localityIds=101-14281&typeGroupIds=2&maximumPrice=220000	GET	OBSERVED	200	
1463986055.0	1281.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Fiche_detaillee&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-Gar	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/vente/toulouse-31/b-maison/4-pieces/loc-101-14281/fd-12107243.html	GET	OBSERVED	200	
1463986062.0	1336.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Liste_de_resultats&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/recherche.html?pageIndex=1&sortPropertyName=Price&sortDirection=Descending&searchTypeID=1&typeGroupCategoryID=1&transactionId=1&localityIds=101-14281&typeGroupIds=2&maximumPrice=220000	GET	OBSERVED	200	
1463986066.0	1281.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Fiche_detaillee&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-Gar	Reference	user_170	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/vente/toulouse-31/b-maison/4-pieces/loc-101-14281/fd-12107243.html	GET	DENIED	407	
1463986066.0	4302.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Fiche_detaillee&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-Gar	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/vente/toulouse-31/b-maison/4-pieces/loc-101-14281/fd-12107243.html	GET	OBSERVED	200	
1463986076.0	1336.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Liste_de_resultats&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-	Reference	user_170	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/recherche.html?pageIndex=1&sortPropertyName=Price&sortDirection=Descending&searchTypeID=1&typeGroupCategoryID=1&transactionId=1&localityIds=101-14281&typeGroupIds=2&maximumPrice=220000	GET	DENIED	407	
1463986076.0	4357.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Liste_de_resultats&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/recherche.html?pageIndex=1&sortPropertyName=Price&sortDirection=Descending&searchTypeID=1&typeGroupCategoryID=1&transactionId=1&localityIds=101-14281&typeGroupIds=2&maximumPrice=220000	GET	OBSERVED	200	
1463986083.0	1451.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Liste_de_resultats&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/recherche.html?pageIndex=1&sortPropertyName=Price&sortDirection=Descending&searchTypeID=1&typeGroupCategoryID=1&transactionId=1&localityIds=101-14281&typeGroupIds=2	GET	OBSERVED	200	
1463986093.0	1455.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Liste_de_resultats&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/recherche.html?pageIndex=1&sortPropertyName=Price&sortDirection=Descending&searchTypeID=1&typeGroupCategoryID=1&transactionId=1&localityIds=101-14281&typeGroupIds=2&maximumPrice=170000	GET	OBSERVED	200	
1463986105.0	1283.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Fiche_detaillee&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-Gar	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/vente/toulouse-31/b-maison/3-pieces/loc-101-14281/fd-12871512.html	GET	OBSERVED	200	
1463986111.0	1455.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Liste_de_resultats&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/recherche.html?pageIndex=1&sortPropertyName=Price&sortDirection=Descending&searchTypeID=1&typeGroupCategoryID=1&transactionId=1&localityIds=101-14281&typeGroupIds=2&maximumPrice=170000	GET	OBSERVED	200	
1463986112.0	1452.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Liste_de_resultats&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-	Reference	user_170	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/recherche.html?pageIndex=1&sortPropertyName=Price&sortDirection=Descending&searchTypeID=1&typeGroupCategoryID=1&transactionId=1&localityIds=101-14281&typeGroupIds=2	GET	DENIED	407	
1463986112.0	4473.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Liste_de_resultats&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/recherche.html?pageIndex=1&sortPropertyName=Price&sortDirection=Descending&searchTypeID=1&typeGroupCategoryID=1&transactionId=1&localityIds=101-14281&typeGroupIds=2	GET	OBSERVED	200	
1463986115.0	1455.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Liste_de_resultats&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/recherche.html?pageIndex=1&sortPropertyName=Price&sortDirection=Descending&searchTypeID=1&typeGroupCategoryID=1&transactionId=1&localityIds=101-14281&typeGroupIds=2&maximumPrice=170000	GET	OBSERVED	200	
1463986127.0	1281.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Fiche_detaillee&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-Gar	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/vente/toulouse-31/b-maison/3-pieces/loc-101-14281/fd-13148277.html	GET	OBSERVED	200	
1463986135.0	1455.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Liste_de_resultats&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/recherche.html?pageIndex=1&sortPropertyName=Price&sortDirection=Descending&searchTypeID=1&typeGroupCategoryID=1&transactionId=1&localityIds=101-14281&typeGroupIds=2&maximumPrice=170000	GET	OBSERVED	200	
1463986152.0	1283.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Fiche_detaillee&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-Gar	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/vente/toulouse-31/b-maison/5-pieces/loc-101-14281/fd-12607823.html	GET	OBSERVED	200	
1463986185.0	1455.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Liste_de_resultats&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/recherche.html?pageIndex=1&sortPropertyName=Price&sortDirection=Descending&searchTypeID=1&typeGroupCategoryID=1&transactionId=1&localityIds=101-14281&typeGroupIds=2&maximumPrice=170000	GET	OBSERVED	200	
1463986214.0	1279.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Fiche_detaillee&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-Gar	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/vente/toulouse-31/b-maison/8-pieces/loc-101-14281/fd-8552643.html	GET	OBSERVED	200	
1463986573.0	1455.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Liste_de_resultats&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/recherche.html?pageIndex=1&sortPropertyName=Price&sortDirection=Descending&searchTypeID=1&typeGroupCategoryID=1&transactionId=1&localityIds=101-14281&typeGroupIds=2&maximumPrice=170000	GET	OBSERVED	200	
1463986576.0	1279.0		192.168.0.38	http://logc259.at.pagesjaunes.fr/hit.xiti?s=543488&p=Immo::Recherche::Fiche_detaillee&xtor=sec-310-msn-[achat_villes_31_haute-garonne_toulouse_achat-maison]-[%7Bcreative%7D]-s-[%2Bmaison%20a%20%2Bvendre%20%2Btoulouse]&roinbh=0&x1=Midi_Pyrenees&x2=Haute-Gar	Reference	user_726	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.avendrealouer.fr/vente/toulouse-31/b-maison/8-pieces/loc-101-14281/fd-8552643.html	GET	OBSERVED	200	
1463986958.0	579.0		192.168.0.77	http://www.velo.toulouse.fr/var/pam/storage/images/toulouse/banniere-photos-abo.-100-en-ligne/velotoulouse_affiche-pour-mupi-sur-platine.png/166254-4-fre-FR/VelOToulouse_affiche-pour-MUPI-sur-platine.png_visuel_city.png	Whitelist_Enterprise;Business/Economy	user_1209	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.velo.toulouse.fr/	GET	OBSERVED	200	
