TIMESTAMP	BYTES	TYPE	IP_SRC	URL	CATEGORIES	USER	USER_AGENT	REFERRER	METHOD	ACTION	RESULT_CODE	DOMAIN
continuous	continuous	discrete	string	string	string	string	string	string	string	string	string	string
		class	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
1462861579.0	866.0		192.168.0.174	http://espaceloisirs.ign.fr/boutique/media/catalog/product/cache/1/small_image/150x/2f57e55fd62616534c2345bc83519ccc/g/v/gvtopo-toulouse_a_velo-max.jpg	Reference	user_786	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://espaceloisirs.ign.fr/boutique/guides/velo.html?p=2	GET	OBSERVED	200	
1462864305.0	631.0		192.168.0.182	http://static4.pagesjaunes.fr/media/ugc/sergio_bossi_blagnac_salon_de_coiffure_sergio_bossi_161110870?w=540&h=295&crop=true	Reference	user_743	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36	http://www.pagesjaunes.fr/pros/55514269	GET	OBSERVED	200	
1462865976.0	1025.0		192.168.0.53	http://france3-regions.francetvinfo.fr/midi-pyrenees/sites/regions_france3/files/styles/asset_list_medium/public/assets/images/2016/05/09/sdk_rugby_toulouse_agen_16h15_-00_00_31_10.jpg?itok=OFBI_YOu	News/Media	user_170	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://france3-regions.francetvinfo.fr/midi-pyrenees/haute-garonne/toulouse	GET	DENIED	407	
1462865976.0	4470.0		192.168.0.53	http://france3-regions.francetvinfo.fr/midi-pyrenees/sites/regions_france3/files/styles/asset_list_medium/public/assets/images/2016/05/09/sdk_rugby_toulouse_agen_16h15_-00_00_31_10.jpg?itok=OFBI_YOu	News/Media	user_739	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://france3-regions.francetvinfo.fr/midi-pyrenees/haute-garonne/toulouse	GET	OBSERVED	200	
1462868021.0	446.0		192.168.0.214	http://www.2rouesvertes.fr/images/toulouse_annuaire.jpg	Vehicles	user_501	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	http://www.2rouesvertes.fr/	GET	OBSERVED	200	
1462869744.0	697.0		192.168.0.193	http://www.velo.toulouse.fr/var/pam/storage/images/toulouse/banniere-photos-abo.-100-en-ligne/velotoulouse_affiche-pour-mupi-sur-platine.png/166254-4-fre-FR/VelOToulouse_affiche-pour-MUPI-sur-platine.png_visuel_city.png	Whitelist_Enterprise;Business/Economy	user_809	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36	http://www.velo.toulouse.fr/Les-stations	GET	OBSERVED	200	
1462869829.0	4271.0		192.168.0.121	tcp://login.live.com:443/	Whitelist_Enterprise;Technology/Internet	user_1334	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	-	CONNECT	OBSERVED	200	
1462869979.0	3463.0		192.168.0.121	http://www.google.fr/	Whitelist_Enterprise;Search Engines/Portals	user_1334	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	-	GET	OBSERVED	302	
